hour,open,high,low,close,impact_p90,tier,base_250,base_500,base_1500,quote_250,quote_500,quote_1500
2026-09-11 22:15:00,0.3767102208922732,0.3857365483369056,0.3767102208922732,0.37788854360085844,0.03562740243012197,Thin,-8326.013414252993,-17085.327066271017,-88168.56564200931,9822.41174867077,16556.745277082224,33965.72092568506
2026-09-11 22:30:00,0.376293218903336,0.3981529452891205,0.376293218903336,0.3948845782040314,0.039755418438977806,Thin,-8171.45354989925,-25998.961820185727,-96254.58725514993,7348.444249214981,14726.137002907906,37171.46345645792
2026-09-11 22:45:00,0.39505606570496316,0.4074363582034307,0.39505606570496316,0.4074363582034307,0.03811657403962163,Thin,-7627.365655750245,-23164.823478022496,-91039.01009229867,7497.513105019889,14004.327132586815,38008.62517027281
2026-09-11 23:00:00,0.40808270867126634,0.41567185783962557,0.40808270867126634,0.41566503179434316,0.034214591845700505,Thin,-14377.999979175693,-32787.97683784435,-100060.12806004097,8471.439713958802,15146.507049674614,39276.396116097516
2026-09-11 23:15:00,0.4160485706290325,0.42169955917882995,0.413532134791729,0.41654052484955484,0.032691876944322386,Thin,-8493.488235855268,-17411.05006725341,-83279.40102125189,8735.557481338801,15347.237070414967,38591.61291501718
2026-09-11 23:30:00,0.4167769261017298,0.4186899636602181,0.4145821956760682,0.41721641309047514,0.029096101164976407,Moderate,-7815.454759762342,-17144.607545774772,-82273.38914707553,8187.909690165107,15159.058292527092,39054.48074000617
2026-09-11 23:45:00,0.41722871216583846,0.41726947774553713,0.3898905724736439,0.4045391895453831,0.03637912732160644,Thin,-9209.050528883641,-16712.94827386783,-74707.05404961684,7351.960628550213,14011.750331853948,42260.692247830644
2026-09-12 00:00:00,0.40445443266170644,0.4073600865671111,0.4011473051465698,0.4073600865671111,0.03473462367771145,Thin,-8421.86987444628,-16246.232175317402,-85029.69209083998,8339.684308373464,15188.809849208848,38587.499245211875
2026-09-12 00:15:00,0.40738939550415837,0.4088167840359427,0.40563286420137046,0.4087383703378307,0.0261218131543288,Moderate,-7976.891049988087,-16981.96758292084,-84591.00219588446,8395.510101865908,15071.930909695022,37742.299463088784
2026-09-12 00:30:00,0.4088284994195629,0.4108400505828945,0.4088284994195629,0.4108400505828945,0.02611175310532172,Moderate,-8461.21079371445,-19784.325699322155,-87804.43888309642,15030.118464747118,22080.652929518077,44474.722941529944
2026-09-12 00:45:00,0.41085923665644486,0.4170831568245697,0.41085923665644486,0.4170831568245697,0.03212147535045688,Thin,-8720.245451825533,-26101.50545379911,-93144.242088153,9962.119545662812,17737.20689157711,41685.59621742486
2026-09-12 01:00:00,0.4175693087694944,0.4257673614202492,0.41386231956863595,0.41386231956863595,0.03243143819372309,Thin,-10219.774438975288,-18400.865832771204,-68040.42288474843,9086.247805407706,16213.59748073372,46501.64225021716
2026-09-12 01:15:00,0.4137794598494546,0.4137794598494546,0.4067553520325034,0.408865365869584,0.026877948506116404,Moderate,-9381.068294094799,-19101.37701190477,-86463.1518529504,10046.58662560144,16889.91298579205,48513.24734367681
2026-09-12 01:30:00,0.40913040688096813,0.4109965126214464,0.40913040688096813,0.4109965126214464,0.024749431669759358,Moderate,-8625.446840942826,-20557.83410905731,-88536.29395015878,11248.717092969764,18372.999133214664,49842.06077779545
2026-09-12 01:45:00,0.41099752060701567,0.4114852327475499,0.39109704751931135,0.39109704751931135,0.03279018270211524,Thin,-8886.849511676131,-16641.465200069986,-70020.19740175972,7482.782480141378,12932.267180702465,29385.87659405016
2026-09-12 02:00:00,0.390964235838287,0.390964235838287,0.38101136254919094,0.3813654947974283,0.03223512434434774,Thin,-9242.233920511491,-16115.290808098194,-78390.20738931872,6396.847756257729,11295.120016132982,34013.33516827575
2026-09-12 02:15:00,0.3814454819257406,0.38498716495662655,0.3814454819257406,0.38498716495662655,0.025253165796239374,Moderate,-7778.593598724896,-14852.425391081943,-80758.58927431138,8214.605197918369,13419.271196866639,34985.47014501679
2026-09-12 02:30:00,0.3850199662607856,0.3866417869087648,0.3850199662607856,0.3866417869087648,0.02583929345279501,Moderate,-7578.5151043032865,-14848.494779068495,-81627.53011264576,11792.919354986014,17122.901876214233,38206.97792756319
2026-09-12 02:45:00,0.3867237761193917,0.39123624626842085,0.3867237761193917,0.3912362424235161,0.03683378225171541,Thin,-8200.081141826473,-16146.389092453166,-86728.26635880665,7439.041696264885,13119.087663088863,32182.828409489754
2026-09-12 03:00:00,0.3912382801654425,0.3936033250981167,0.3912382801654425,0.3936033250981167,0.029569237133666482,Moderate,-8874.980961867474,-19299.723139686805,-89708.96173994556,12537.54986601382,18293.499806252028,36491.25112725033
2026-09-12 03:15:00,0.3936177960122333,0.3936177960122333,0.38857426524510474,0.38857426524510474,0.02961032072517029,Moderate,-9473.5698066804,-17138.396727982825,-86244.49131634721,6622.753393483225,12242.538653174945,33017.670844759625
2026-09-12 03:30:00,0.38829610863311725,0.388485226440281,0.3856175210552113,0.3856175210552113,0.03812579692112475,Thin,-8697.384505024,-15911.798730963854,-82451.79189488405,9539.382721324448,14838.206967653095,32563.1588794326
2026-09-12 03:45:00,0.38554836449031876,0.3868968201282546,0.3849509622818893,0.3868968201282546,0.030424932773335422,Thin,-7324.1515957113115,-14877.645368482055,-82687.03032296686,7965.906467899509,13664.99503919985,31649.15389548591
2026-09-12 04:00:00,0.3869044733584294,0.39112907066172725,0.3869044733584294,0.38805866660388694,0.03162391893938206,Thin,-9710.055742917983,-17342.926914884003,-86067.6647103615,6575.835505153678,12339.092974041321,29989.1808632854
2026-09-12 04:15:00,0.3880578058280581,0.3880578058280581,0.3746097552086401,0.376081301978001,0.03614669262532487,Thin,-7894.680394378685,-14696.8044658885,-70701.19500822334,6994.444794588018,11971.064387248272,33495.891876446294
2026-09-12 04:30:00,0.37625412697279725,0.3832788029649756,0.37625412697279725,0.3832788029649756,0.034516752110006,Thin,-8237.221123904299,-15627.42231786856,-88390.48328783904,7500.459550207121,13345.068823178457,33964.33669025166
2026-09-12 04:45:00,0.38342950885554705,0.3894977475163194,0.38342950885554705,0.3878410972246104,0.03107612266600506,Thin,-9233.33072672266,-21841.700590964174,-94191.52547080304,6962.639447794118,13217.810033025884,32366.0083785167
2026-09-12 05:00:00,0.3878715278086888,0.39884654943078474,0.3878656476809044,0.39884654943078474,0.03443182575682595,Thin,-8136.083155456535,-15617.340335484872,-84686.78841003441,8341.65999902543,15273.60505626676,38028.793386147525
2026-09-12 05:15:00,0.398895801028394,0.398895801028394,0.3880998094101735,0.3880998094101735,0.03212231446032661,Thin,-9529.5223063244,-17486.20866797374,-77392.60159460743,6975.96890643625,13082.059432293869,39622.83676260672
2026-09-12 05:30:00,0.3881023014416485,0.3881023014416485,0.3862595618041085,0.3865380928736317,0.035953676830121406,Thin,-8729.704972306878,-16844.52351370564,-84965.99849342629,12193.795972183752,18431.665119923564,41722.44097576263
2026-09-12 05:45:00,0.3865502727173266,0.39819450300574155,0.38200780701213766,0.39819450300574155,0.03527495354931014,Thin,-7095.4876417366895,-13434.157994889554,-34426.383943777466,6886.411389434409,13051.195317310394,28943.16377335087
2026-09-12 06:00:00,0.3982527593455338,0.3982527593455338,0.3830424055706096,0.3830527684726023,0.035171828881949606,Thin,-9702.59654731015,-17638.967932150386,-90764.4002954921,8329.752808742487,14257.51476753168,34461.93704686599
2026-09-12 06:15:00,0.3826883863894824,0.3826883863894824,0.38225206336961326,0.382307674079122,0.0260592727357428,Moderate,-10987.567298935382,-18866.193854380017,-91135.75630588083,8428.458236758039,14263.946957602502,34697.352413037115
2026-09-12 06:30:00,0.3823076740798314,0.3823076740798314,0.38101696731625584,0.38101696731625584,0.02727052390381903,Moderate,-8698.661459246356,-16546.614554380343,-87549.71288654605,7044.397207986818,12733.380806131734,33563.68790051794
2026-09-12 06:45:00,0.38102122411797734,0.39160364951568205,0.38093602855489067,0.3863985900010983,0.03202005985141865,Thin,-8687.362065992163,-16741.58106915783,-84162.08989680343,10172.981971290337,16366.962530548564,39441.255437572836
2026-09-12 07:00:00,0.3863583150289209,0.3863583150289209,0.38497859890657044,0.38497859890657044,0.02686574172965217,Moderate,-8751.115251320425,-16864.045852252762,-83127.90978807084,8261.775138397279,14418.691359938102,38229.75128057728
2026-09-12 07:15:00,0.3846310815982376,0.3846310815982376,0.3762620230320595,0.3762620230320595,0.02557787799403326,Moderate,-9773.874847706982,-17924.528995976438,-75035.27940650271,8350.242913559032,13648.531568141882,39678.171508948224
